movie_name,movie_yr,movie_directors,movie_writers
The Grand Seduction,2013,['Don McKellar'],"['Ken Scott', 'Michael Dowse']"
The Grandmaster,2013,['Kar-Wai Wong'],"['Kar-Wai Wong', 'Kar-Wai Wong']"
Gravity,2013,['Alfonso Cuarón'],"['Alfonso Cuarón', 'Jonás Cuarón']"
The Great Gatsby,2013,['Baz Luhrmann'],"['Baz Luhrmann', 'Craig Pearce']"
Grown Ups 2,2013,['Dennis Dugan'],"['Fred Wolf', 'Adam Sandler']"
The Hangover Part III,2013,['Todd Phillips'],"['Todd Phillips', 'Craig Mazin']"
Hannas Reise,2013,['Julia von Heinz'],"['John Quester', 'Julia von Heinz']"
Hansel & Gretel,2013,['Anthony C. Ferrante'],['Jose Prendes']
Hansel & Gretel: Witch Hunters,2013,['Tommy Wirkola'],['Tommy Wirkola']
Hansel & Gretel Get Baked,2013,['Duane Journey'],['David Tillman']
Haunt,2014,['Mac Carter'],['Andrew Barrer']
Haunter,2013,['Vincenzo Natali'],['Brian King']
Les saveurs du Palais,2012,['Christian Vincent'],"['Etienne Comar', 'Christian Vincent']"
The Heat,2013,['Paul Feig'],['Katie Dippold']
Hemlock Grove     ,None,"['Brian McGreevy', 'Lee Shipman']","['Famke Janssen', 'Bill Skarsgård', 'Landon Liboiron']"
Her,2013,['Spike Jonze'],['Spike Jonze']
The Hit Girl,2013,['James A. Ward'],"['Robert Bruce', 'James A. Ward']"
The Hobbit: The Desolation of Smaug,2013,['Peter Jackson'],"['Fran Walsh', 'Philippa Boyens']"
Homefront,2013,['Gary Fleder'],"['Sylvester Stallone', 'Chuck Logan']"
Horns,2013,['Alexandre Aja'],"['Keith Bunin', 'Joe Hill']"
The Host,2013,['Andrew Niccol'],"['Andrew Niccol', 'Stephenie Meyer']"
The Hot Flashes,2013,['Susan Seidelman'],['Brad Hennig']
House of Cards     ,None,['Beau Willimon'],"['Kevin Spacey', 'Michel Gill', 'Robin Wright']"
How I Live Now,2013,['Kevin Macdonald'],"['Meg Rosoff', 'Jeremy Brock']"
Hross í oss,2013,['Benedikt Erlingsson'],['Benedikt Erlingsson']
The Hunger Games: Catching Fire,2013,['Francis Lawrence'],"['Simon Beaufoy', 'Michael Arndt']"
I Give It a Year,2013,['Dan Mazer'],['Dan Mazer']
I Used to Be Darker,2013,['Matthew Porterfield'],"['Amy Belk', 'Matthew Porterfield']"
I'm So Excited!,2013,['Pedro Almodóvar'],['Pedro Almodóvar']
Ida,2013,['Pawel Pawlikowski'],"['Pawel Pawlikowski', 'Rebecca Lenkiewicz']"
Identity Thief,2013,['Seth Gordon'],"['Craig Mazin', 'Jerry Eeten']"
