movie_title,movie_imdb_url,bechdel_rating
The Road to Wellville   ,http://us.imdb.com/title/tt0111001/,3
Runaway Daughters  ,http://us.imdb.com/title/tt0111033/,3
The Santa Clause ,http://us.imdb.com/title/tt0111070/,1
The Secret of Roan Inish  ,http://us.imdb.com/title/tt0111112/,3
See How They Fall  ,http://us.imdb.com/title/tt0110958/,1
Serial Mom  ,http://us.imdb.com/title/tt0111127/,3
The Shadow ,http://us.imdb.com/title/tt0111143/,0
The Shawshank Redemption  ,http://us.imdb.com/title/tt0111161/,0
Sirens ,http://us.imdb.com/title/tt0111201/,3
Sister My Sister  ,http://us.imdb.com/title/tt0111205/,3
The Specialist  ,http://us.imdb.com/title/tt0111255/,1
Speed  ,http://us.imdb.com/title/tt0111257/,3
The Stand  ,http://us.imdb.com/title/tt0108941/,3
Star Trek Generations  ,http://us.imdb.com/title/tt0111280/,3
Stargate  ,http://us.imdb.com/title/tt0111282/,1
Street Fighter   ,http://us.imdb.com/title/tt0111301/,3
The Swan Princess  ,http://us.imdb.com/title/tt0111333/,1
Three Colors: White  ,http://us.imdb.com/title/tt0111507/,1
Timecop ,http://us.imdb.com/title/tt0111438/,1
Trading Mom ,http://us.imdb.com/title/tt0111470/,3
True Lies  ,http://us.imdb.com/title/tt0111503/,3
Uncovered  ,http://us.imdb.com/title/tt0111549/,3
Wing Chun  ,http://us.imdb.com/title/tt0111800/,2
Wrony  ,http://us.imdb.com/title/tt0111751/,3
"""The X-Files"" Pilot ",http://us.imdb.com/title/tt0170817/,3
A perfect world ,http://us.imdb.com/title/tt0107808/,1
Addams Family Values  ,http://us.imdb.com/title/tt0106220/,3
The Age of Innocence ,http://us.imdb.com/title/tt0106226/,3
Arctic Blue  ,http://us.imdb.com/title/tt0106303/,1
Bad Boy Bubby ,http://us.imdb.com/title/tt0106341/,1
Batman: Mask of the Phantasm  ,http://us.imdb.com/title/tt0106364/,0
Benny & Joon ,http://us.imdb.com/title/tt0106387/,1
The Beverly Hillbillies  ,http://us.imdb.com/title/tt0106400/,3
Bhaji on the Beach  ,http://us.imdb.com/title/tt0106408/,3
"Blood In, Blood Out ",http://us.imdb.com/title/tt0106469/,0
Body Bags  ,http://us.imdb.com/title/tt0106449/,1
Body of Evidence  ,http://us.imdb.com/title/tt0106453/,3
Body Snatchers  ,http://us.imdb.com/title/tt0106452/,3
Boxing Helena ,http://us.imdb.com/title/tt0106471/,1
Cannibal! The Musical  ,http://us.imdb.com/title/tt0115819/,0
Cliffhanger ,http://us.imdb.com/title/tt0106582/,1
Coneheads  ,http://us.imdb.com/title/tt0106598/,3
Cool Runnings  ,http://us.imdb.com/title/tt0106611/,1
Dave  ,http://us.imdb.com/title/tt0106673/,3
Dazed and Confused  ,http://us.imdb.com/title/tt0106677/,3
Death Train  ,http://us.imdb.com/title/tt0106689/,3
Demolition Man  ,http://us.imdb.com/title/tt0106697/,0
Dragon Ball Z: The History of Trunks  ,http://us.imdb.com/title/tt0142247/,1
Dragon: The Bruce Lee Story  ,http://us.imdb.com/title/tt0106770/,3
Even Cowgirls Get The Blues ,http://us.imdb.com/title/tt0106834/,3
The Evil Cult  ,http://us.imdb.com/title/tt0108624/,3
Farewell My Concubine  ,http://us.imdb.com/title/tt0106332/,0
Fatal Instinct  ,http://us.imdb.com/title/tt0106873/,3
Fei hu wai zhuan ,http://us.imdb.com/title/tt0104246/,2
The Firm  ,http://us.imdb.com/title/tt0106918/,3
The Fugitive  ,http://us.imdb.com/title/tt0106977/,2
Gekijô-ban - Bishôjo senshi Sêrâ Mûn R (Sailor Moon R the Movie: The Promise of the Rose)  ,http://us.imdb.com/title/tt0106417/,3
Gettysburg  ,http://us.imdb.com/title/tt0107007/,0
Groundhog Day  ,http://us.imdb.com/title/tt0107048/,2
Gypsy  ,http://us.imdb.com/title/tt0107065/,3
Heart and Souls ,http://us.imdb.com/title/tt0107091/,2
Heaven & Earth ,http://us.imdb.com/title/tt0107096/,2
Heidi  ,http://us.imdb.com/title/tt0107099/,3
The Heroic Trio  ,http://us.imdb.com/title/tt0105619/,3
Hocus Pocus  ,http://us.imdb.com/title/tt0107120/,3
Homeward Bound: The Incredible Journey  ,http://us.imdb.com/title/tt0107131/,1
Hot Shots! Part Deux  ,http://us.imdb.com/title/tt0107144/,3
In the Line of Fire  ,http://us.imdb.com/title/tt0107206/,1
In the Name of the Father  ,http://us.imdb.com/title/tt0107207/,2
Indecent Proposal ,http://us.imdb.com/title/tt0107211/,0
Indian Summer  ,http://us.imdb.com/title/tt0107212/,3
Indien  ,http://us.imdb.com/title/tt0107214/,0
The Joy Luck Club  ,http://us.imdb.com/title/tt0107282/,3
Jurassic Park   ,http://us.imdb.com/title/tt0107290/,3
Kika ,http://us.imdb.com/title/tt0107315/,3
La casa de los espíritus  ,http://us.imdb.com/title/tt0107151/,3
Little Buddha  ,http://us.imdb.com/title/tt0107426/,1
The Making of '...And God Spoke' ,http://us.imdb.com/title/tt0107492/,1
The Man Without a Face ,http://us.imdb.com/title/tt0107501/,1
Manhattan Murder Mystery ,http://us.imdb.com/title/tt0107507/,3
Matinee  ,http://us.imdb.com/title/tt0107529/,1
Mi vida loca  ,http://us.imdb.com/title/tt0107566/,3
Mrs. Doubtfire  ,http://us.imdb.com/title/tt0107614/,3
Naked  ,http://us.imdb.com/title/tt0107653/,3
The Nightmare Before Christmas  ,http://us.imdb.com/title/tt0107688/,1
Once Upon a Forest  ,http://us.imdb.com/title/tt0107745/,3
The Pelican Brief  ,http://us.imdb.com/title/tt0107798/,3
Philadelphia ,http://us.imdb.com/title/tt0107818/,2
The Piano  ,http://us.imdb.com/title/tt0107822/,3
Pieces of April  ,http://us.imdb.com/title/tt0311648/,3
Poetic Justice  ,http://us.imdb.com/title/tt0107840/,3
Point of No Return/The Assassin  ,http://us.imdb.com/title/tt0107843/,3
The Princess and the Cobbler ,http://us.imdb.com/title/tt0112389/,0
The Remains of the Day  ,http://us.imdb.com/title/tt0107943/,1
Rising Sun  ,http://us.imdb.com/title/tt0107969/,1
Robin Hood: Men in Tights  ,http://us.imdb.com/title/tt0107977/,3
RoboCop 3  ,http://us.imdb.com/title/tt0107978/,3
Ruby in Paradise ,http://us.imdb.com/title/tt0108000/,3
The Sandlot  ,http://us.imdb.com/title/tt0108037/,0
Schindler's List  ,http://us.imdb.com/title/tt0108052/,3
Searching for Bobby Fischer  ,http://us.imdb.com/title/tt0108065/,0
The Secret Garden  ,http://us.imdb.com/title/tt0108071/,3
Short Cuts  ,http://us.imdb.com/title/tt0108122/,3
Sister Act 2: Back in the Habit  ,http://us.imdb.com/title/tt0108147/,3
Sleepless in Seattle  ,http://us.imdb.com/title/tt0108160/,2
Sliver  ,http://us.imdb.com/title/tt0108162/,3
Sonatine ,http://us.imdb.com/title/tt0108188/,0
Super Mario Bros.  ,http://us.imdb.com/title/tt0108255/,3
Swing Kids ,http://us.imdb.com/title/tt0108265/,1
Telling Secrets  ,http://us.imdb.com/title/tt0108310/,3
Three Colors: Blue  ,http://us.imdb.com/title/tt0108394/,3
Tombstone  ,http://us.imdb.com/title/tt0108358/,3
The Trial ,http://us.imdb.com/title/tt0108388/,1
True Romance  ,http://us.imdb.com/title/tt0108399/,1
Umi ga kikoeru  ,http://us.imdb.com/title/tt0108432/,3
Undercover Blues  ,http://us.imdb.com/title/tt0108442/,1
Untamed Heart  ,http://us.imdb.com/title/tt0108451/,3
The Wedding Banquet  ,http://us.imdb.com/title/tt0107156/,3
What's Eating Gilbert Grape  ,http://us.imdb.com/title/tt0108550/,3
What's Love Got to Do with It  ,http://us.imdb.com/title/tt0108551/,3
A Few Good Men  ,http://us.imdb.com/title/tt0104257/,1
A League of Their Own  ,http://us.imdb.com/title/tt0104694/,3
A River Runs Through It  ,http://us.imdb.com/title/tt0105265/,2
Aladdin   ,http://us.imdb.com/title/tt0103639/,0
Alien 3  ,http://us.imdb.com/title/tt0103644/,0
Army of Darkness  ,http://us.imdb.com/title/tt0106308/,2
Baraka  ,http://us.imdb.com/title/tt0103767/,0
Basic Instinct  ,http://us.imdb.com/title/tt0103772/,1
Batman Returns  ,http://us.imdb.com/title/tt0103776/,0
The Bikini Carwash Company  ,http://us.imdb.com/title/tt0103812/,3
Bitter Moon  ,http://us.imdb.com/title/tt0104779/,3
Bob Roberts ,http://us.imdb.com/title/tt0103850/,1
Boomerang  ,http://us.imdb.com/title/tt0103859/,3
Buffy the Vampire Slayer ,http://us.imdb.com/title/tt0103893/,3
Candyman  ,http://us.imdb.com/title/tt0103919/,3
Chaplin  ,http://us.imdb.com/title/tt0103939/,1
Como agua para chocolate  ,http://us.imdb.com/title/tt0103994/,3
Critters 4  ,http://us.imdb.com/title/tt0101628/,1
The Crying Game  ,http://us.imdb.com/title/tt0104036/,2
The Cutting Edge  ,http://us.imdb.com/title/tt0104040/,3
Damage  ,http://us.imdb.com/title/tt0104237/,3
Dead Alive  ,http://us.imdb.com/title/tt0103873/,3
Death Becomes Her  ,http://us.imdb.com/title/tt0104070/,3
Doragon bôru Z: Atsumare! Gokû Wârudo ,http://us.imdb.com/title/tt1517470/,0
Dracula  ,http://us.imdb.com/title/tt0103874/,3
Dragon Ball Z: The Return of Cooler  ,http://us.imdb.com/title/tt0142237/,0
Dragon Inn  ,http://us.imdb.com/title/tt0105859/,3
El Mariachi ,http://us.imdb.com/title/tt0104815/,0
Enchanted April  ,http://us.imdb.com/title/tt0101811/,3
Encino Man ,http://us.imdb.com/title/tt0104187/,1
FernGully: The Last Rainforest  ,http://us.imdb.com/title/tt0104254/,3
Freddie as F.R.O.7.  ,http://us.imdb.com/title/tt0104298/,1
Full Contact ,http://us.imdb.com/title/tt0105851/,1
Gas Food Lodging  ,http://us.imdb.com/title/tt0104321/,3
Glengarry Glen Ross  ,http://us.imdb.com/title/tt0104348/,0
Hard Boiled  ,http://us.imdb.com/title/tt0104684/,0
Hellraiser III: Hell on Earth  ,http://us.imdb.com/title/tt0104409/,3
Hero ,http://us.imdb.com/title/tt0104412/,1
Home Alone 2: Lost in New York  ,http://us.imdb.com/title/tt0104431/,3
HouseSitter ,http://us.imdb.com/title/tt0104452/,1
Howards End  ,http://us.imdb.com/title/tt0104454/,3
Husbands and Wives  ,http://us.imdb.com/title/tt0104466/,3
King of Beggars  ,http://us.imdb.com/title/tt0100963/,2
Ladybugs  ,http://us.imdb.com/title/tt0104670/,3
The Last of the Mohicans  ,http://us.imdb.com/title/tt0104691/,2
The Lawnmower Man  ,http://us.imdb.com/title/tt0104692/,1
Leap of Faith  ,http://us.imdb.com/title/tt0104695/,2
Leaving Normal  ,http://us.imdb.com/title/tt0104697/,3
Malcolm X  ,http://us.imdb.com/title/tt0104797/,3
The Mighty Ducks ,http://us.imdb.com/title/tt0104868/,1
The Muppet Christmas Carol  ,http://us.imdb.com/title/tt0104940/,3
My Cousin Vinny  ,http://us.imdb.com/title/tt0104952/,1
Newsies  ,http://us.imdb.com/title/tt0104990/,1
Orlando  ,http://us.imdb.com/title/tt0107756/,2
Passion Fish  ,http://us.imdb.com/title/tt0105107/,3
Peter's Friends  ,http://us.imdb.com/title/tt0105130/,3
The Player  ,http://us.imdb.com/title/tt0105151/,3
Porco Rosso (Kurenai no Buta)  ,http://us.imdb.com/title/tt0104652/,1
Reservoir Dogs  ,http://us.imdb.com/title/tt0105236/,0
Sarafina!  ,http://us.imdb.com/title/tt0105316/,3
Scent of a Woman  ,http://us.imdb.com/title/tt0105323/,1
Single White Female  ,http://us.imdb.com/title/tt0105414/,3
Singles  ,http://us.imdb.com/title/tt0105415/,2
Sister Act  ,http://us.imdb.com/title/tt0105417/,3
Sneakers ,http://us.imdb.com/title/tt0105435/,1
Split Second ,http://us.imdb.com/title/tt0105459/,0
Stop! Or My Mom Will Shoot  ,http://us.imdb.com/title/tt0105477/,2
Straight Talk  ,http://us.imdb.com/title/tt0105481/,3
This is My Life  ,http://us.imdb.com/title/tt0105577/,3
Tom and Jerry: The Movie  ,http://us.imdb.com/title/tt0105616/,3
Toys  ,http://us.imdb.com/title/tt0105629/,3
Twin Peaks: Fire Walk With Me  ,http://us.imdb.com/title/tt0105665/,3
Un Coeur en Hiver  ,http://us.imdb.com/title/tt0105682/,3
Unforgiven  ,http://us.imdb.com/title/tt0105695/,3
Wayne's World ,http://us.imdb.com/title/tt0105793/,1
'Merci la vie' ,http://us.imdb.com/title/tt0102436/,3
The Addams Family  ,http://us.imdb.com/title/tt0101272/,3
An American Tail: Fievel Goes West  ,http://us.imdb.com/title/tt0101329/,3
Barton Fink ,http://us.imdb.com/title/tt0101410/,1
Beauty and the Beast   ,http://us.imdb.com/title/tt0101414/,3
Bill & Ted's Bogus Journey  ,http://us.imdb.com/title/tt0101452/,1
Black Robe  ,http://us.imdb.com/title/tt0101465/,1
Boyz n the Hood  ,http://us.imdb.com/title/tt0101507/,2
Cape Fear  ,http://us.imdb.com/title/tt0101540/,3
City Slickers  ,http://us.imdb.com/title/tt0101587/,3
Closet Land  ,http://us.imdb.com/title/tt0101597/,0
Critters 3  ,http://us.imdb.com/title/tt0101627/,3
Daughters of the Dust ,http://us.imdb.com/title/tt0104057/,3
Defending Your Life  ,http://us.imdb.com/title/tt0101698/,3
Delirious ,http://us.imdb.com/title/tt0101701/,1
Dick Tracy  ,http://us.imdb.com/title/tt0099422/,1
Doc Hollywood ,http://us.imdb.com/title/tt0101745/,1
Don't Tell Mom the Babysitter's Dead  ,http://us.imdb.com/title/tt0101757/,3
The Double Life of Veronique ,http://us.imdb.com/title/tt0101765/,3
Dragon Ball Z: Cooler's Revenge  ,http://us.imdb.com/title/tt1125254/,0
Europa ,http://us.imdb.com/title/tt0101829/,0
The Fisher King  ,http://us.imdb.com/title/tt0101889/,3
The Five Heartbeats  ,http://us.imdb.com/title/tt0101891/,1
Flirting  ,http://us.imdb.com/title/tt0101898/,2
Frankie and Johnny ,http://us.imdb.com/title/tt0101912/,1
Freddy's Dead: The Final Nightmare  ,http://us.imdb.com/title/tt0101917/,2
Fried Green Tomatoes  ,http://us.imdb.com/title/tt0101921/,3
Hachi-gatsu no rapusodi  ,http://us.imdb.com/title/tt0101991/,3
Hook  ,http://us.imdb.com/title/tt0102057/,2
Hot Shots! ,http://us.imdb.com/title/tt0102059/,1
Hudson Hawk  ,http://us.imdb.com/title/tt0102070/,3
Impromptu  ,http://us.imdb.com/title/tt0102103/,3
Into The Woods  ,http://us.imdb.com/title/tt0099851/,3
JFK  ,http://us.imdb.com/title/tt0102138/,3
L.A. Story  ,http://us.imdb.com/title/tt0102250/,3
The Last Boy Scout  ,http://us.imdb.com/title/tt0102266/,3
Lethal Games  ,http://us.imdb.com/title/tt0100009/,3
Life Stinks  ,http://us.imdb.com/title/tt0102303/,0
The Linguini Incident ,http://us.imdb.com/title/tt0102313/,3
The Lovers on the Bridge  ,http://us.imdb.com/title/tt0101318/,1
Madonna: Truth or Dare  ,http://us.imdb.com/title/tt0102370/,3
Mediterraneo  ,http://us.imdb.com/title/tt0102426/,2
Motorama  ,http://us.imdb.com/title/tt0104922/,1
My Girl  ,http://us.imdb.com/title/tt0102492/,3
My Own Private Idaho ,http://us.imdb.com/title/tt0102494/,1
The Naked Gun 2 1/2: The Smell of Fear  ,http://us.imdb.com/title/tt0102510/,1
Nekromantik 2  ,http://us.imdb.com/title/tt0102522/,1
Neon City  ,http://us.imdb.com/title/tt0104981/,3
Night on Earth ,http://us.imdb.com/title/tt0102536/,3
The Object of Beauty  ,http://us.imdb.com/title/tt0102573/,3
Omohide poro poro  ,http://us.imdb.com/title/tt0102587/,3
Oscar ,http://us.imdb.com/title/tt0102603/,2
Other People's Money  ,http://us.imdb.com/title/tt0102609/,3
Paprika  ,http://us.imdb.com/title/tt0098063/,3
The People Under the Stairs  ,http://us.imdb.com/title/tt0105121/,3
Point Break  ,http://us.imdb.com/title/tt0102685/,0
The Princess and the Goblin  ,http://us.imdb.com/title/tt0107875/,3
Raise the Red Lantern  ,http://us.imdb.com/title/tt0101640/,3
Riff-Raff  ,http://us.imdb.com/title/tt0100491/,0
Robin Hood ,http://us.imdb.com/title/tt0102797/,1
Robin Hood: Prince of Thieves  ,http://us.imdb.com/title/tt0102798/,3
The Rocketeer  ,http://us.imdb.com/title/tt0102803/,1
Rubin and Ed ,http://us.imdb.com/title/tt0102817/,0
Salmonberries ,http://us.imdb.com/title/tt0102829/,3
Shakes the Clown  ,http://us.imdb.com/title/tt0102898/,3
The Silence of the Lambs  ,http://us.imdb.com/title/tt0102926/,3
Slacker ,http://us.imdb.com/title/tt0102943/,3
Soapdish  ,http://us.imdb.com/title/tt0102951/,3
Star Trek VI: The Undiscovered Country  ,http://us.imdb.com/title/tt0102975/,2
Tacones Lejanos  ,http://us.imdb.com/title/tt0103030/,3
Teenage Mutant Ninja Turtles II: The Secret of the Ooze  ,http://us.imdb.com/title/tt0103060/,3
Terminator 2: Judgement Day  ,http://us.imdb.com/title/tt0103064/,3
Thelma & Louise  ,http://us.imdb.com/title/tt0103074/,3
Toy Soldiers ,http://us.imdb.com/title/tt0103112/,0
What About Bob?  ,http://us.imdb.com/title/tt0103241/,2
White Fang ,http://us.imdb.com/title/tt0103247/,1
A Little Night Music  ,http://us.imdb.com/title/tt0359610/,3
A Tale of Springtime  ,http://us.imdb.com/title/tt0097106/,3
Air America  ,http://us.imdb.com/title/tt0099005/,0
Alice  ,http://us.imdb.com/title/tt0099012/,3
An Angel at My Table ,http://us.imdb.com/title/tt0099040/,3
Back to the Future Part III  ,http://us.imdb.com/title/tt0099088/,1
Bimbos B.C. ,http://us.imdb.com/title/tt0196378/,3
The Bonfire of the Vanities  ,http://us.imdb.com/title/tt0099165/,2
Child's Play 2  ,http://us.imdb.com/title/tt0099253/,3
Class of 1999 ,http://us.imdb.com/title/tt0099277/,2
Close-Up  ,http://us.imdb.com/title/tt0100234/,1
Criminal Justice  ,http://us.imdb.com/title/tt0099321/,3
Cry-Baby  ,http://us.imdb.com/title/tt0099329/,3
Dances with Wolves ,http://us.imdb.com/title/tt0099348/,1
Dark Angel (I Come in Peace)  ,http://us.imdb.com/title/tt0099817/,0
Darkman  ,http://us.imdb.com/title/tt0099365/,0
Die Hard 2  ,http://us.imdb.com/title/tt0099423/,3
Dragon Ball Z: Bardock - The Father of Goku  ,http://us.imdb.com/title/tt0142245/,0
Dragon Ball Z: The Movie - The Tree of Might  ,http://us.imdb.com/title/tt0142233/,1
Edward Scissorhands  ,http://us.imdb.com/title/tt0099487/,3
Europa Europa  ,http://us.imdb.com/title/tt0099776/,2
Flatliners  ,http://us.imdb.com/title/tt0099582/,3
Ghost  ,http://us.imdb.com/title/tt0099653/,3
The Godfather: Part III  ,http://us.imdb.com/title/tt0099674/,3
Goodfellas  ,http://us.imdb.com/title/tt0099685/,3
The Handmaid's Tale  ,http://us.imdb.com/title/tt0099731/,3
Happily Ever After ,http://us.imdb.com/title/tt0099733/,3
Hidden Agenda  ,http://us.imdb.com/title/tt0099768/,3
Home Alone  ,http://us.imdb.com/title/tt0099785/,3
The Hunt for Red October  ,http://us.imdb.com/title/tt0099810/,1
I Hired a Contract Killer  ,http://us.imdb.com/title/tt0099818/,0
I love you to death  ,http://us.imdb.com/title/tt0099819/,3
"I, the Worst of All ",http://us.imdb.com/title/tt0100990/,3
It  ,http://us.imdb.com/title/tt0099864/,1
Jacob's Ladder ,http://us.imdb.com/title/tt0099871/,1
Joe Versus the Volcano  ,http://us.imdb.com/title/tt0099892/,2
Kindergarten Cop  ,http://us.imdb.com/title/tt0099938/,3
Life Is Sweet  ,http://us.imdb.com/title/tt0100024/,3
The Long Walk Home  ,http://us.imdb.com/title/tt0100046/,3
Lord of the Flies ,http://us.imdb.com/title/tt0100054/,0
The Match Factory Girl  ,http://us.imdb.com/title/tt0098532/,3
Mermaids  ,http://us.imdb.com/title/tt0100140/,3
Metropolitan  ,http://us.imdb.com/title/tt0100142/,3
Miller's Crossing ,http://us.imdb.com/title/tt0100150/,0
Mindwalk  ,http://us.imdb.com/title/tt0100151/,3
Misery  ,http://us.imdb.com/title/tt0100157/,1
The Nasty Girl (Das schreckliche Mädchen) ,http://us.imdb.com/title/tt0100557/,3
Nikita ,http://us.imdb.com/title/tt0100263/,3
Paris is Burning  ,http://us.imdb.com/title/tt0100332/,3
Portrait of a Marriage  ,http://us.imdb.com/title/tt0098897/,3
Postcards from the Edge  ,http://us.imdb.com/title/tt0100395/,3
Predator 2  ,http://us.imdb.com/title/tt0100403/,2
Presumed Innocent  ,http://us.imdb.com/title/tt0100404/,1
Pretty Woman  ,http://us.imdb.com/title/tt0100405/,3
Qin yong  ,http://us.imdb.com/title/tt0098147/,3
The Reflecting Skin  ,http://us.imdb.com/title/tt0100469/,1
The Rescuers Down Under  ,http://us.imdb.com/title/tt0100477/,1
RoboCop 2  ,http://us.imdb.com/title/tt0100502/,1
Rosencrantz & Guildenstern Are Dead ,http://us.imdb.com/title/tt0100519/,1
The Russia House  ,http://us.imdb.com/title/tt0100530/,0
Stella  ,http://us.imdb.com/title/tt0100691/,2
Strangers in Good Company  ,http://us.imdb.com/title/tt0102993/,3
Teenage Mutant Ninja Turtles  ,http://us.imdb.com/title/tt0100758/,2
Total Recall ,http://us.imdb.com/title/tt0100802/,1
Tremors  ,http://us.imdb.com/title/tt0100814/,3
Troll 2  ,http://us.imdb.com/title/tt0105643/,3
"Welcome Home, Roxy Carmichael  ",http://us.imdb.com/title/tt0100911/,3
Where the Heart Is  ,http://us.imdb.com/title/tt0100924/,3
White Hunter Black Heart ,http://us.imdb.com/title/tt0100928/,1
Wild at Heart  ,http://us.imdb.com/title/tt0100935/,2
The Witches  ,http://us.imdb.com/title/tt0100944/,3
The 'Burbs  ,http://us.imdb.com/title/tt0096734/,1
A Nightmare on Elm Street 5: The Dream Child  ,http://us.imdb.com/title/tt0097981/,3
The Abyss  ,http://us.imdb.com/title/tt0096754/,3
All Dogs Go to Heaven  ,http://us.imdb.com/title/tt0096787/,3
Babar: The Movie  ,http://us.imdb.com/title/tt0096869/,3
Back to the Future Part II  ,http://us.imdb.com/title/tt0096874/,3
Batman  ,http://us.imdb.com/title/tt0096895/,1
Bill & Ted's Excellent Adventure  ,http://us.imdb.com/title/tt0096928/,2
Born on the Fourth of July  ,http://us.imdb.com/title/tt0096969/,3
Celia ,http://us.imdb.com/title/tt0094849/,3
Chopper Chicks in Zombietown  ,http://us.imdb.com/title/tt0103959/,3
"The Cook, the Thief, His Wife & Her Lover  ",http://us.imdb.com/title/tt0097108/,1
Crimes and Misdemeanors  ,http://us.imdb.com/title/tt0097123/,3
Dead Calm ,http://us.imdb.com/title/tt0097162/,0
Dead Poets Society ,http://us.imdb.com/title/tt0097165/,1
The Delinquents  ,http://us.imdb.com/title/tt0097182/,3
Do the Right Thing  ,http://us.imdb.com/title/tt0097216/,2
The Dream Team  ,http://us.imdb.com/title/tt0097235/,0
Driving Miss Daisy  ,http://us.imdb.com/title/tt0097239/,3
Drugstore Cowboy  ,http://us.imdb.com/title/tt0097240/,2
Fat Man and Little Boy ,http://us.imdb.com/title/tt0097336/,1
Field of Dreams  ,http://us.imdb.com/title/tt0097351/,2
Fletch Lives  ,http://us.imdb.com/title/tt0097366/,1
Friday the 13th Part VIII: Jason Takes Manhattan  ,http://us.imdb.com/title/tt0097388/,3
"Get Smart, Again!  ",http://us.imdb.com/title/tt0097423/,3
Ghostbusters II  ,http://us.imdb.com/title/tt0097428/,2
Glory  ,http://us.imdb.com/title/tt0097441/,0
Godzilla vs. Biollante  ,http://us.imdb.com/title/tt0097444/,3
Henry V  ,http://us.imdb.com/title/tt0097499/,3
"Honey, I Shrunk the Kids  ",http://us.imdb.com/title/tt0097523/,3
Indiana Jones and the Last Crusade  ,http://us.imdb.com/title/tt0097576/,0
Leningrad Cowboys Go America ,http://us.imdb.com/title/tt0097728/,0
Let It Ride ,http://us.imdb.com/title/tt0097731/,2
Lethal Weapon 2  ,http://us.imdb.com/title/tt0097733/,3
Leviathan  ,http://us.imdb.com/title/tt0097737/,3
Licence to Kill  ,http://us.imdb.com/title/tt0097742/,2
The Little Mermaid   ,http://us.imdb.com/title/tt0097757/,3
Loverboy  ,http://us.imdb.com/title/tt0097790/,3
Majo no takkyûbin (Kiki's Delivery Service)   ,http://us.imdb.com/title/tt0097814/,3
Major League  ,http://us.imdb.com/title/tt0097815/,1
Meet The Feebles  ,http://us.imdb.com/title/tt0097858/,3
Millennium  ,http://us.imdb.com/title/tt0097883/,3
My Left Foot  ,http://us.imdb.com/title/tt0097937/,3
Mystery Train  ,http://us.imdb.com/title/tt0097940/,3
National Lampoon's Christmas Vacation  ,http://us.imdb.com/title/tt0097958/,3
Oranges Are Not The Only Fruit  ,http://us.imdb.com/title/tt0098032/,3
Police Academy 6: City Under Siege ,http://us.imdb.com/title/tt0098105/,1
Przesluchanie  ,http://us.imdb.com/title/tt0084548/,3
Resan till Melonia  ,http://us.imdb.com/title/tt0098189/,1
Road House  ,http://us.imdb.com/title/tt0098206/,1
Say Anything...  ,http://us.imdb.com/title/tt0098258/,2
The Seventh Continent ,http://us.imdb.com/title/tt0098327/,3
"Sex, Lies, and Videotape  ",http://us.imdb.com/title/tt0098724/,2
Shag  ,http://us.imdb.com/title/tt0098300/,3
She-Devil ,http://us.imdb.com/title/tt0098309/,3
Shirley Valentine  ,http://us.imdb.com/title/tt0098319/,3
Star Trek V: The Final Frontier  ,http://us.imdb.com/title/tt0098382/,1
Steel Magnolias  ,http://us.imdb.com/title/tt0098384/,3
Teen Witch  ,http://us.imdb.com/title/tt0098453/,3
Troop Beverly Hills  ,http://us.imdb.com/title/tt0098519/,3
Turner & Hooch  ,http://us.imdb.com/title/tt0098536/,1
UHF ,http://us.imdb.com/title/tt0098546/,1
Uncle Buck ,http://us.imdb.com/title/tt0098554/,3
Weekend at Bernie's  ,http://us.imdb.com/title/tt0098627/,1
When Harry Met Sally  ,http://us.imdb.com/title/tt0098635/,3
Wild Orchid  ,http://us.imdb.com/title/tt0100934/,3
A Fish Called Wanda  ,http://us.imdb.com/title/tt0095159/,3
A Nightmare on Elm Street 4: The Dream Master  ,http://us.imdb.com/title/tt0095742/,3
The Accidental Tourist  ,http://us.imdb.com/title/tt0094606/,2
The Accused  ,http://us.imdb.com/title/tt0094608/,3
Action Jackson  ,http://us.imdb.com/title/tt0094612/,1
The Adventures of Baron Munchausen  ,http://us.imdb.com/title/tt0096764/,1
Akira  ,http://us.imdb.com/title/tt0094625/,1
Alien Nation ,http://us.imdb.com/title/tt0094631/,1
Another Woman  ,http://us.imdb.com/title/tt0094663/,3
Appleseed  ,http://us.imdb.com/title/tt0094668/,3
Beaches  ,http://us.imdb.com/title/tt0094715/,3
Beetle Juice  ,http://us.imdb.com/title/tt0094721/,3
Big  ,http://us.imdb.com/title/tt0094737/,1
Big Business  ,http://us.imdb.com/title/tt0094739/,3
Bloodsport ,http://us.imdb.com/title/tt0092675/,1
Caddyshack II  ,http://us.imdb.com/title/tt0094824/,3
Child's Play  ,http://us.imdb.com/title/tt0094862/,3
Cinema Paradiso  ,http://us.imdb.com/title/tt0095765/,1
Coming to America  ,http://us.imdb.com/title/tt0094898/,3
Critters 2  ,http://us.imdb.com/title/tt0094919/,3
Crossing Delancey ,http://us.imdb.com/title/tt0094921/,3
Dangerous Liaisons  ,http://us.imdb.com/title/tt0094947/,3
Dead Ringers  ,http://us.imdb.com/title/tt0094964/,2
Die Hard  ,http://us.imdb.com/title/tt0095016/,3
"Distant Voices, Still Lives  ",http://us.imdb.com/title/tt0095037/,3
Earth Girls Are Easy  ,http://us.imdb.com/title/tt0097257/,2
Feds ,http://us.imdb.com/title/tt0095145/,3
Gakkô no kaidan G  ,http://us.imdb.com/title/tt0330312/,0
