movie_name,movie_yr,movie_directors,movie_writers
Tucker and Dale vs Evil,2010,['Eli Craig'],"['Eli Craig', 'Morgan Jurgenson']"
Turbulent Skies,2010,['Fred Olen Ray'],"['Fred Olen Ray', 'Peter Sullivan']"
Twelve Thirty,2010,['Jeff Lipsky'],['Jeff Lipsky']
The Twilight Saga: Eclipse,2010,['David Slade'],"['Melissa Rosenberg', 'Stephenie Meyer']"
Una hora más en Canarias,2010,['David Serrano'],"['Olga Iglesias', 'David Serrano']"
Loong Boonmee raleuk chat,2010,['Apichatpong Weerasethakul'],"['Phra Sripariyattiweti', 'Apichatpong Weerasethakul']"
Une vie de chat,2010,"['Jean-Loup Felicioli', 'Alain Gagnol']","['Alain Gagnol', 'Jacques-Rémy Girerd']"
Unstoppable,2010,['Tony Scott'],['Mark Bomback']
Valentine's Day,2010,['Garry Marshall'],"['Katherine Fugate', 'Katherine Fugate']"
Valkaama,2010,['Tim Baumann'],['Hendrik Behnisch']
Vanishing on 7th Street,2010,['Brad Anderson'],['Anthony Jaswinski']
Viva Riva!,2010,['Djo Munga'],['Djo Munga']
Wall Street: Money Never Sleeps,2010,['Oliver Stone'],"['Allan Loeb', 'Stephen Schiff']"
The Ward,2010,['John Carpenter'],"['Michael Rasmussen', 'Shawn Rasmussen']"
The Way Back,2010,['Peter Weir'],"['Keith R. Clarke', 'Slavomir Rawicz']"
The Way,2010,['Emilio Estevez'],"['Emilio Estevez', 'Jack Hitt']"
Wir sind die Nacht,2010,['Dennis Gansel'],"['Jan Berger', 'Dennis Gansel']"
Welcome to the Rileys,2010,['Jake Scott'],['Ken Hixon']
West Is West,2010,['Andy De Emmony'],['Ayub Khan-Din']
When in Rome,2010,['Mark Steven Johnson'],"['David Diamond', 'David Weissman']"
The Whistleblower,2010,['Larysa Kondracki'],"['Larysa Kondracki', 'Eilis Kirwan']"
Who We Are,2010,['Sean Willis'],"['Sean Willis', 'Sean Willis']"
Wild Target,2010,['Jonathan Lynn'],"['Lucinda Coxon', 'Pierre Salvadori']"
Winter's Bone,2010,['Debra Granik'],"['Debra Granik', 'Anne Rosellini']"
The Wolfman,2010,['Joe Johnston'],"['Andrew Kevin Walker', 'David Self']"
Womb,2010,['Benedek Fliegauf'],['Benedek Fliegauf']
Les femmes du 6e étage,2010,['Philippe Le Guay'],"['Philippe Le Guay', 'Jérôme Tonnerre']"
Wrecked,2010,['Michael Greenspan'],['Christopher Dodd']
XXXHOLiC: Rô,2010,['Tsutomu Mizushima'],"['Clamp', 'Nanase Ôkawa']"
YellowBrickRoad,2010,"['Jesse Holland', 'Andy Mitton']","['Jesse Holland', 'Andy Mitton']"
Yogi Bear,2010,['Eric Brevig'],"['J.R. Ventimilia', 'Joshua Sternin']"
You Again,2010,['Andy Fickman'],['Moe Jelline']
You Will Meet a Tall Dark Stranger,2010,['Woody Allen'],['Woody Allen']
Chess in Concert     ,None,['Hugh Wooldridge'],['Tim Rice']
(500) Days of Summer,2009,['Marc Webb'],"['Scott Neustadter', 'Michael H. Weber']"
(Untitled),2009,['Jonathan Parker'],"['Catherine DiNapoli', 'Jonathan Parker']"
12 Men of Christmas,2009,['Arlene Sanford'],"['Jon Maas', 'Phillipa Ashley']"
17 Again,2009,['Burr Steers'],['Jason Filardi']
2012,2009,['Roland Emmerich'],"['Roland Emmerich', 'Harald Kloser']"
3 Idiots,2009,['Rajkumar Hirani'],"['Rajkumar Hirani', 'Abhijat Joshi']"
44 Inch Chest,2009,['Malcolm Venville'],"['Louis Mellis', 'David Scinto']"
9,2009,['Shane Acker'],"['Pamela Pettler', 'Shane Acker']"
A Perfect Getaway,2009,['David Twohy'],['David Twohy']
A Prophet,2009,['Jacques Audiard'],"['Thomas Bidegain', 'Jacques Audiard']"
A Serious Man,2009,"['Ethan Coen', 'Joel Coen']","['Joel Coen', 'Ethan Coen']"
A Single Man,2009,['Tom Ford'],"['Christopher Isherwood', 'Tom Ford']"
Panique au village,2009,"['Stéphane Aubier', 'Vincent Patar']","['Stéphane Aubier', 'Vincent Patar']"
Darbareye Elly,2009,['Asghar Farhadi'],"['Asghar Farhadi', 'Azad Jafarian']"
Accidents Happen,2009,['Andrew Lancaster'],['Brian Carbee']
According to Greta,2009,['Nancy Bardawil'],['Michael Gilvary']
Adam,2009,['Max Mayer'],['Max Mayer']
Adventureland,2009,['Greg Mottola'],['Greg Mottola']
After.Life,2009,['Agnieszka Wojtowicz-Vosloo'],"['Agnieszka Wojtowicz-Vosloo', 'Paul Vosloo']"
Agora,2009,['Alejandro Amenábar'],"['Alejandro Amenábar', 'Mateo Gil']"
Air Doll,2009,['Hirokazu Koreeda'],"['Yoshiie Goda', 'Hirokazu Koreeda']"
Ajami,2009,"['Scandar Copti', 'Yaron Shani']","['Scandar Copti', 'Yaron Shani']"
Albino Farm,2009,['Joe Anderson'],"['Joe Anderson', 'Sean McEwen']"
Alice     ,None,"['Caterina Scorsone', 'Andrew Lee Potts', 'Matt Frewer', 'See full cast & crew']",None
Aliens in the Attic,2009,['John Schultz'],"['Mark Burton', 'Adam F. Goldberg']"
All About Steve,2009,['Phil Traill'],['Kim Barker']
Amelia,2009,['Mira Nair'],"['Ronald Bass', 'Anna Hamilton Phelan']"
An Education,2009,['Lone Scherfig'],"['Lynn Barber', 'Nick Hornby']"
And Then Came Lola,2009,"['Ellen Seidler', 'Megan Siler']","['Ellen Seidler', 'Megan Siler']"
Angels & Demons,2009,['Ron Howard'],"['David Koepp', 'Akiva Goldsman']"
Antichrist,2009,['Lars von Trier'],['Lars von Trier']
Armored,2009,['Nimród Antal'],['James V. Simpson']
The Assassin Next Door,2009,['Danny Lerner'],['Danny Lerner']
Astro Boy,2009,['David Bowers'],"['Osamu Tezuka', 'David Bowers']"
Leningrad,2009,['Aleksandr Buravskiy'],['Aleksandr Buravskiy']
Avatar,2009,['James Cameron'],['James Cameron']
Away We Go,2009,['Sam Mendes'],"['Dave Eggers', 'Vendela Vida']"
Awaydays,2009,['Pat Holden'],['Kevin Sampson']
Bad Lieutenant: Port of Call New Orleans,2009,['Werner Herzog'],['William M. Finkelstein']
Beautiful Kate,2009,['Rachel Ward'],"['Rachel Ward', 'Newton Thornburg']"
Beeswax,2009,['Andrew Bujalski'],['Andrew Bujalski']
Big Font. Large Spacing,2009,['Paul Howard Allen'],['Paul Howard Allen']
Bitch Slap,2009,['Rick Jacobson'],"['Rick Jacobson', 'Eric Gruendemann']"
Black Dynamite,2009,['Scott Sanders'],"['Michael Jai White', 'Byron Minns']"
The Blind Side,2009,['John Lee Hancock'],"['John Lee Hancock', 'Michael Lewis']"
Blood: The Last Vampire,2009,['Chris Nahon'],"['Chris Chow', 'Kenji Kamiyama']"
Pirate Radio,2009,['Richard Curtis'],['Richard Curtis']
The Boondock Saints II: All Saints Day,2009,['Troy Duffy'],"['Troy Duffy', 'Troy Duffy']"
The Box,2009,['Richard Kelly'],"['Richard Kelly', 'Richard Matheson']"
Brüno,2009,['Larry Charles'],"['Sacha Baron Cohen', 'Anthony Hines']"
Bran Nue Dae,2009,['Rachel Perkins'],"['Jimmy Chi', 'Kuckles']"
Breaking Upwards,2009,['Daryl Wein'],"['Peter Duchan', 'Zoe Lister-Jones']"
Bride Wars,2009,['Gary Winick'],"['Greg DePaul', 'Casey Wilson']"
Brief Interviews with Hideous Men,2009,['John Krasinski'],"['John Krasinski', 'David Foster Wallace']"
Bright Star,2009,['Jane Campion'],"['Jane Campion', 'Jane Campion']"
Bring It On: Fight to the Finish,2009,['Bille Woodruff'],"['Elena Song', 'Alyson Fouse']"
Broken Embraces,2009,['Pedro Almodóvar'],['Pedro Almodóvar']
Brooklyn's Finest,2009,['Antoine Fuqua'],['Michael C. Martin']
Brothers,2009,['Jim Sheridan'],"['David Benioff', 'Susanne Bier']"
Butter bei die Fische,2009,['Lars Jessen'],['Georg Weber']
C Me Dance,2009,['Greg Robbins'],"['Greg Robbins', 'Greg Robbins']"
Cairo Time,2009,['Ruba Nadda'],['Ruba Nadda']
Capitalism: A Love Story,2009,['Michael Moore'],['Michael Moore']
Cargo,2009,"['Ivan Engler', 'Ralph Etter']","['Arnold Bucher', 'Ivan Engler']"
Carriers,2009,"['David Pastor', 'Àlex Pastor']","['Àlex Pastor', 'David Pastor']"
Case 39,2009,['Christian Alvart'],['Ray Wright']
Celda 211,2009,['Daniel Monzón'],"['Jorge Guerricaechevarría', 'Daniel Monzón']"
Cherrybomb,2009,"[""Lisa Barros D'Sa"", 'Glenn Leyburn']",['Daragh Carville']
Children of the Corn,2009,['Donald P. Borchers'],"['Donald P. Borchers', 'Stephen King']"
Chloe,2009,['Atom Egoyan'],"['Erin Cressida Wilson', 'Anne Fontaine']"
Chohatsu Daikaiju Gehara,2009,['Kiyotaka Taguchi'],"['Jiji Bû', 'Mark Chinnery', 'Mina Fujii']"
The City of Your Final Destination,2009,['James Ivory'],"['Ruth Prawer Jhabvala', 'Peter Cameron']"
Cloudy with a Chance of Meatballs,2009,"['Phil Lord', 'Christopher Miller']","['Phil Lord', 'Christopher Miller']"
Coco Before Chanel,2009,['Anne Fontaine'],"['Edmonde Charles-Roux', 'Anne Fontaine']"
Coco Chanel & Igor Stravinsky,2009,['Jan Kounen'],"['Chris Greenhalgh', 'Chris Greenhalgh']"
Le concert,2009,['Radu Mihaileanu'],"['Radu Mihaileanu', 'Alain-Michel Blanc']"
Confessions of a Shopaholic,2009,['P.J. Hogan'],"['Tracey Jackson', 'Tim Firth']"
Cooking with Stella,2009,['Dilip Mehta'],"['Deepa Mehta', 'Dilip Mehta']"
Coraline,2009,['Henry Selick'],"['Henry Selick', 'Neil Gaiman']"
Cosmonauta,2009,['Susanna Nicchiarelli'],"['Teresa Ciabatti', 'Susanna Nicchiarelli']"
Cracks,2009,['Jordan Scott'],"['Ben Court', 'Caroline Ip']"
Crossing Over,2009,['Wayne Kramer'],['Wayne Kramer']
The Cry of the Owl,2009,['Jamie Thraves'],"['Jamie Thraves', 'Patricia Highsmith']"
Dance Subaru,2009,['Chi-Ngai Lee'],"['Chi-Ngai Lee', 'Chi-Ngai Lee']"
The Dancer and the Thief,2009,['Fernando Trueba'],"['Antonio Skármeta', 'Fernando Trueba']"
David's Birthday,2009,['Marco Filiberti'],"['Davide De Bona', 'Marco Filiberti']"
Daybreakers,2009,"['Michael Spierig', 'Peter Spierig']","['Michael Spierig', 'Peter Spierig']"
Dead Hooker in a Trunk,2009,"['Jen Soska', 'Sylvia Soska']","['Jen Soska', 'Sylvia Soska']"
Dead Like Me: Life After Death,2009,['Stephen Herek'],"['Bryan Fuller', 'John Masius']"
Dead Snow,2009,['Tommy Wirkola'],"['Tommy Wirkola', 'Stig Frode Henriksen']"
Deadline,2009,['Sean McConville'],['Sean McConville']
Dear Lemon Lima,2009,['Suzi Yoonessi'],['Suzi Yoonessi']
Defendor,2009,['Peter Stebbings'],['Peter Stebbings']
The Descent: Part 2,2009,['Jon Harris'],"['James McCarthy', 'J Blakeson']"
Desert Flower,2009,['Sherry Hormann'],"['Smita Bhide', 'Waris Dirie']"
The Disappearance of Alice Creed,2009,['J Blakeson'],['J Blakeson']
District 9,2009,['Neill Blomkamp'],"['Neill Blomkamp', 'Terri Tatchell']"
Do Começo ao Fim,2009,['Aluizio Abranches'],['Aluizio Abranches']
Dogtooth,2009,['Yorgos Lanthimos'],"['Efthymis Filippou', 'Yorgos Lanthimos']"
Dom zly,2009,['Wojciech Smarzowski'],"['Lukasz Kosmicki', 'Wojciech Smarzowski']"
Dorian Gray,2009,['Oliver Parker'],"['Toby Finlay', 'Oscar Wilde']"
La doppia ora,2009,['Giuseppe Capotondi'],"['Alessandro Fabbri', 'Ludovica Rampoldi']"
Drag Me to Hell,2009,['Sam Raimi'],"['Sam Raimi', 'Ivan Raimi']"
Drool,2009,['Nancy Kissam'],['Nancy Kissam']
Duplicity,2009,['Tony Gilroy'],['Tony Gilroy']
Echelon Conspiracy,2009,['Greg Marcks'],"['Michael Nitsberg', 'Kevin Alyn Elders']"
El niño pez,2009,['Lucía Puenzo'],"['Lucía Puenzo', 'Lucía Puenzo']"
El Traspatio,2009,['Carlos Carrera'],"['Sabina Berman', 'Sabina Berman']"
Elsewhere,2009,['Nathan Hope'],"['Nathan Hope', 'Jess Penner']"
Enter the Void,2009,['Gaspar Noé'],"['Gaspar Noé', 'Lucile Hadzihalilovic']"
Evangerion shin gekijôban: Ha,2009,"['Masayuki', 'Kazuya Tsurumaki', '1 more credit']",['Hideaki Anno']
Everybody's Fine,2009,['Kirk Jones'],"['Kirk Jones', 'Giuseppe Tornatore']"
Exam,2009,['Stuart Hazeldine'],"['Stuart Hazeldine', 'Simon Garrity']"
Exit 117,2009,['Kevin James McMullin'],['Kevin James McMullin']
Einayim Petukhoth,2009,['Haim Tabakman'],['Merav Doster']
Fantastic Mr. Fox,2009,['Wes Anderson'],"['Roald Dahl', 'Wes Anderson']"
Fast & Furious,2009,['Justin Lin'],"['Chris Morgan', 'Gary Scott Thompson']"
Fatal Rescue,2009,['Stephen Manuel'],"['Sabine Leipert', 'Julia Neumann']"
The Final Destination,2009,['David R. Ellis'],"['Eric Bress', 'Jeffrey Reddick']"
Finding Bliss,2009,['Julie Davis'],['Julie Davis']
Fired Up!,2009,['Will Gluck'],['Will Gluck']
Fish Tank,2009,['Andrea Arnold'],['Andrea Arnold']
The Fourth Kind,2009,['Olatunde Osunsanmi'],"['Olatunde Osunsanmi', 'Olatunde Osunsanmi']"
Frequently Asked Questions About Time Travel,2009,['Gareth Carrivick'],['Jamie Mathieson']
Friday the 13th,2009,['Marcus Nispel'],"['Damian Shannon', 'Mark Swift']"
Fruit Fly,2009,['H.P. Mendoza'],['H.P. Mendoza']
Funny People,2009,['Judd Apatow'],['Judd Apatow']
Futurama: Into the Wild Green Yonder,2009,['Peter Avanzino'],"['Matt Groening', 'Matt Groening']"
G-Force,2009,['Hoyt Yeatman'],"['Cormac Wibberley', 'Marianne Wibberley']"
G.I. Joe: The Rise of Cobra,2009,['Stephen Sommers'],"['Stuart Beattie', 'David Elliot']"
Gamer,2009,"['Mark Neveldine', 'Brian Taylor']","['Mark Neveldine', 'Brian Taylor']"
Georgia O'Keeffe,2009,['Bob Balaban'],['Michael Cristofer']
Get Low,2009,['Aaron Schneider'],"['Chris Provenzano', 'C. Gaby Mitchell']"
Ghosted,2009,['Monika Treut'],"['Astrid Ströher', 'Monika Treut']"
Flickan,2009,['Fredrik Edfeldt'],['Karin Arrhenius']
The Girl on the Train,2009,['André Téchiné'],"['André Téchiné', 'Odile Barski']"
The Girl Who Kicked the Hornet's Nest,2009,['Daniel Alfredson'],"['Stieg Larsson', 'Ulf Ryberg']"
The Girl Who Played with Fire,2009,['Daniel Alfredson'],"['Jonas Frykberg', 'Stieg Larsson']"
The Girl with the Dragon Tattoo,2009,['Niels Arden Oplev'],"['Nikolaj Arcel', 'Rasmus Heisterberg']"
The Girlfriend Experience,2009,['Steven Soderbergh'],"['David Levien', 'Brian Koppelman']"
Go Get Some Rosemary,2009,"['Benny Safdie', 'Josh Safdie']","['Ronald Bronstein', 'Benny Safdie']"
The Good Guy,2009,['Julio DePietro'],['Julio DePietro']
The Good Witch's Garden,2009,['Craig Pryce'],"['G. Ross Parker', 'Rod Spence']"
Grey Gardens,2009,['Michael Sucsy'],"['Michael Sucsy', 'Patricia Rozema']"
Hachi: A Dog's Tale,2009,['Lasse Hallström'],"['Stephen P. Lindsey', 'Kaneto Shindô']"
The Hangover,2009,['Todd Phillips'],"['Jon Lucas', 'Scott Moore']"
Hannah Free,2009,['Wendy Jo Carlton'],['Claudia Allen']
Harry Brown,2009,['Daniel Barber'],['Gary Young']
Harry Potter and the Half-Blood Prince,2009,['David Yates'],"['Steve Kloves', 'J.K. Rowling']"
He's Just Not That Into You,2009,['Ken Kwapis'],"['Abby Kohn', 'Marc Silverstein']"
Headhunter,2009,['Rumle Hammerich'],"['Rumle Hammerich', 'Åke Sandgren']"
Heartless,2009,['Philip Ridley'],['Philip Ridley']
Helen,2009,['Sandra Nettelbeck'],['Sandra Nettelbeck']
Hideaway (Le refuge),2009,['François Ozon'],"['Mathieu Hippeau', 'François Ozon']"
The Hole,2009,['Joe Dante'],['Mark L. Smith']
La horde,2009,"['Yannick Dahan', 'Benjamin Rocher']","['Arnaud Bordas', 'Yannick Dahan']"
The House of the Devil,2009,['Ti West'],['Ti West']
Mulan: Rise of a Warrior,2009,"['Jingle Ma', 'Wei Dong']","['Jingle Ma', 'Ting Zhang']"
The Human Centipede (First Sequence),2009,['Tom Six'],['Tom Six']
Humpday,2009,['Lynn Shelton'],['Lynn Shelton']
I Can Do Bad All by Myself,2009,['Tyler Perry'],"['Tyler Perry', 'Tyler Perry']"
I Come with the Rain,2009,['Anh Hung Tran'],['Anh Hung Tran']
I Love You Phillip Morris,2009,"['Glenn Ficarra', 'John Requa']","['John Requa', 'Glenn Ficarra']"
"I Love You, Man",2009,['John Hamburg'],"['John Hamburg', 'Larry Levin']"
Ice Age: Dawn of the Dinosaurs,2009,"['Carlos Saldanha', 'Mike Thurmeier']","['Peter Ackerman', 'Michael Berg']"
Il richiamo,2009,['Stefano Pasetto'],"['Stefano Pasetto', 'Veronica Cascelli']"
The Imaginarium of Doctor Parnassus,2009,['Terry Gilliam'],"['Terry Gilliam', 'Charles McKeown']"
In the Electric Mist,2009,['Bertrand Tavernier'],"['Jerzy Kromolowski', 'Mary Olson-Kromolowski']"
In the Loop,2009,['Armando Iannucci'],"['Jesse Armstrong', 'Simon Blackwell']"
Infestation,2009,['Kyle Rankin'],['Kyle Rankin']
The Informant!,2009,['Steven Soderbergh'],"['Scott Z. Burns', 'Kurt Eichenwald']"
Inglourious Basterds,2009,"['Quentin Tarantino', 'Eli Roth']",['Quentin Tarantino']
Ink,2009,['Jamin Winans'],['Jamin Winans']
The Invention of Lying,2009,"['Ricky Gervais', 'Matthew Robinson']","['Ricky Gervais', 'Matthew Robinson']"
Invictus,2009,['Clint Eastwood'],"['Anthony Peckham', 'John Carlin']"
It's Complicated,2009,['Nancy Meyers'],['Nancy Meyers']
I Killed My Mother,2009,['Xavier Dolan'],"['Xavier Dolan', 'Xavier Dolan']"
Jaffa,2009,['Keren Yedaya'],"['Illa Ben Porat', 'Keren Yedaya']"
Jennifer's Body,2009,['Karyn Kusama'],['Diablo Cody']
The Joneses,2009,['Derrick Borte'],"['Randy T. Dinzler', 'Derrick Borte']"
Ju-on: Black Ghost,2009,['Mari Asato'],"['Mari Asato', 'Takashi Shimizu']"
Ju-on: White Ghost,2009,['Ryûta Miyake'],"['Ryûta Miyake', 'Takashi Shimizu']"
Julie & Julia,2009,['Nora Ephron'],"['Nora Ephron', 'Julie Powell']"
Kaiji: Jinsei gyakuten gêmu,2009,['Tôya Satô'],"['Nobuyuki Fukumoto', 'Mika Ohmori']"
Knowing,2009,['Alex Proyas'],"['Ryne Douglas Pearson', 'Juliet Snowden']"
Land of the Lost,2009,['Brad Silberling'],"['Chris Henchy', 'Dennis McNicholas']"
The Last House on the Left,2009,['Dennis Iliadis'],"['Adam Alleca', 'Carl Ellsworth']"
Last of the Living,2009,['Logan McMillan'],['Logan McMillan']
The Last Station,2009,['Michael Hoffman'],"['Michael Hoffman', 'Jay Parini']"
Gui tu lie che,2009,['Lixin Fan'],"['Changhua Zhang', 'Yang Zhang', 'Suqin Chen']"
Law Abiding Citizen,2009,['F. Gary Gray'],['Kurt Wimmer']
Le hérisson,2009,['Mona Achache'],"['Mona Achache', 'Muriel Barbery']"
Lebanon,2009,['Samuel Maoz'],['Samuel Maoz']
Vampire Killers,2009,['Phil Claydon'],"['Stewart Williams', 'Paul Hupfield']"
Life During Wartime,2009,['Todd Solondz'],['Todd Solondz']
The Limits of Control,2009,['Jim Jarmusch'],['Jim Jarmusch']
La pivellina,2009,"['Tizza Covi', 'Rainer Frimmel']",['Tizza Covi']
London River,2009,['Rachid Bouchareb'],"['Rachid Bouchareb', 'Olivier Lorelle']"
Looking for Eric,2009,['Ken Loach'],['Paul Laverty']
Los viajes del viento,2009,['Ciro Guerra'],['Ciro Guerra']
Lost Persons Area,2009,['Caroline Strubbe'],['Caroline Strubbe']
Lourdes,2009,['Jessica Hausner'],"['Géraldine Bajard', 'Jessica Hausner']"
Love Happens,2009,['Brandon Camp'],"['Brandon Camp', 'Mike Thompson']"
Love Takes Wing,2009,['Lou Diamond Phillips'],"['Rachel Stuhler', 'Janette Oke']"
The Lovely Bones,2009,['Peter Jackson'],"['Fran Walsh', 'Philippa Boyens']"
Madea Goes to Jail,2009,['Tyler Perry'],"['Tyler Perry', 'Tyler Perry']"
Mother,2009,['Joon-ho Bong'],"['Joon-ho Bong', 'Eun-kyo Park']"
The Maid,2009,['Sebastián Silva'],"['Sebastián Silva', 'Sebastián Silva']"
The Maiden Heist,2009,['Peter Hewitt'],['Michael LeSieur']
Make the Yuletide Gay,2009,['Rob Williams'],['Rob Williams']
Map of the Sounds of Tokyo,2009,['Isabel Coixet'],['Isabel Coixet']
Mary and Max,2009,['Adam Elliot'],['Adam Elliot']
Mega Shark vs. Giant Octopus,2009,['Jack Perez'],['Jack Perez']
The Men Who Stare at Goats,2009,['Grant Heslov'],"['Jon Ronson', 'Peter Straughan']"
The Messenger,2009,['Oren Moverman'],"['Alessandro Camon', 'Oren Moverman']"
Mic Macs à Tire-Larigot,2009,['Jean-Pierre Jeunet'],"['Jean-Pierre Jeunet', 'Guillaume Laurant']"
La teta asustada,2009,['Claudia Llosa'],['Claudia Llosa']
Modern Family     ,None,"['Steven Levitan', 'Christopher Lloyd']","[""Ed O'Neill"", 'Sofía Vergara', 'Julie Bowen']"
Monsters vs. Aliens,2009,"['Rob Letterman', 'Conrad Vernon']","['Maya Forbes', 'Wallace Wolodarsky']"
Moon,2009,['Duncan Jones'],"['Duncan Jones', 'Nathan Parker']"
Mother and Child,2009,['Rodrigo García'],['Rodrigo García']
Mr. Nobody,2009,['Jaco Van Dormael'],['Jaco Van Dormael']
Mutants,2009,['David Morlet'],"['Louis-Paul Desanges', 'David Morlet']"
My Bloody Valentine,2009,['Patrick Lussier'],"['Todd Farmer', 'Zane Smith']"
My Last Five Girlfriends,2009,['Julian Kemp'],"['Julian Kemp', 'Alain de Botton']"
My Queen Karo,2009,['Dorothée Van Den Berghe'],['Dorothée Van Den Berghe']
My Sister's Keeper,2009,['Nick Cassavetes'],"['Jeremy Leven', 'Nick Cassavetes']"
"My Son, My Son, What Have Ye Done",2009,['Werner Herzog'],"['Herbert Golder', 'Werner Herzog']"
Mystery Team,2009,['Dan Eckman'],"['D.C. Pierson', 'Donald Glover']"
Nasty Old People,2009,['Hanna Sköld'],['Hanna Sköld']
Natale a Beverly Hills,2009,['Neri Parenti'],"['Alessandro Bencivenni', 'Paolo Logli']"
The Twilight Saga: New Moon,2009,['Chris Weitz'],"['Melissa Rosenberg', 'Stephenie Meyer']"
Ngai chai dor ching,2009,['James Yuen'],"['Dennis Law', 'James Yuen']"
Nine,2009,['Rob Marshall'],"['Michael Tolkin', 'Anthony Minghella']"
Ninja Assassin,2009,['James McTeigue'],"['Matthew Sand', 'J. Michael Straczynski']"
Not Since You,2009,['Jeff Stephenson'],"['Jane Kelly Kosek', 'Brent Laffoon']"
Nothing Personal,2009,['Urszula Antoniak'],['Urszula Antoniak']
Nowhere Boy,2009,['Sam Taylor-Johnson'],['Matt Greenhalgh']
Ondine,2009,['Neil Jordan'],['Neil Jordan']
One Hot Summer,2009,['Betty Kaplan'],"['Nancy De Los Santos', 'Carolina Garcia-Aguilera']"
Opie Gets Laid,2005,['James Ricardo'],['James Ricardo']
Orphan,2009,['Jaume Collet-Serra'],"['David Leslie Johnson-McGoldrick', 'Alex Mace']"
OSS 117: Lost in Rio,2009,['Michel Hazanavicius'],"['Jean Bruce', 'Jean-François Halin']"
Our Summer in Tehran,2009,['Justine Shapiro'],"['Sabereh Kashi', 'Justine Shapiro']"
Paa,2009,['R. Balki'],['R. Balki']
Pandorum,2009,['Christian Alvart'],"['Travis Milloy', 'Travis Milloy']"
Paper Heart,2009,['Nicholas Jasenovec'],"['Nicholas Jasenovec', 'Charlyne Yi']"
Perrier's Bounty,2009,['Ian Fitzgibbon'],"[""Mark O'Rowe""]"
Planet 51,2009,"['Jorge Blanco', 'Javier Abad', '1 more credit']","['Joe Stillman', 'Javier Abad']"
"Police, Adjective",2009,['Corneliu Porumboiu'],['Corneliu Porumboiu']
Polytechnique,2009,['Denis Villeneuve'],"['Jacques Davidts', 'Denis Villeneuve']"
Precious,2009,['Lee Daniels'],"['Geoffrey Fletcher', 'Sapphire']"
The Princess and the Frog,2009,"['Ron Clements', 'John Musker']","['Ron Clements', 'John Musker']"
Princess Protection Program,2009,['Allison Liddi-Brown'],"['Annie DeYoung', 'Annie DeYoung']"
The Private Lives of Pippa Lee,2009,['Rebecca Miller'],"['Rebecca Miller', 'Rebecca Miller']"
Eiga Reiton-kyôju to eien no utahime,2009,['Masakazu Hashimoto'],"['Akihiro Hino', 'Aya Matsui']"
The Proposal,2009,['Anne Fletcher'],['Peter Chiarelli']
Public Enemies,2009,['Michael Mann'],"['Ronan Bennett', 'Michael Mann']"
Push,2009,['Paul McGuigan'],['David Bourla']
Queen to Play,2009,['Caroline Bottaro'],"['Caroline Bottaro', 'Bertina Henrichs']"
Red Riding: The Year of Our Lord 1974,2009,['Julian Jarrold'],"['David Peace', 'Tony Grisoni']"
Redline,2009,['Takeshi Koike'],"['Katsuhito Ishii', 'Katsuhito Ishii']"
Reservoir Hill,2009,"['Thomas Robins', 'David Stubbs']","['Tai Berdinner-Blades', 'Dan Caddy', 'Beth Chote']"
Reykjavik Whale Watching Massacre,2009,['Júlíus Kemp'],['Sjón Sigurdsson']
The Road,2009,['John Hillcoat'],"['Joe Penhall', 'Cormac McCarthy']"
Robo-geisha,2009,['Noboru Iguchi'],['Noboru Iguchi']
Ehky ya Scheherazade,2009,"['Wael Mandour', 'Yusri Nasrullah']",['Wahid Hamid']
The Scouting Book for Boys,2009,['Tom Harper'],['Jack Thorne']
The Secret in Their Eyes,2009,['Juan José Campanella'],"['Eduardo Sacheri', 'Juan José Campanella']"
The Secret of Kells,2009,"['Tomm Moore', 'Nora Twomey']","['Tomm Moore', 'Fabrice Ziolkowski']"
Serious Moonlight,2009,['Cheryl Hines'],['Adrienne Shelly']
"She, a Chinese",2009,['Xiaolu Guo'],['Xiaolu Guo']
Sherlock Holmes,2009,['Guy Ritchie'],"['Michael Robert Johnson', 'Anthony Peckham']"
The Skeptic,2009,['Tennyson Bardwell'],['Tennyson Bardwell']
The Slammin' Salmon,2009,['Kevin Heffernan'],"['Jay Chandrasekhar', 'Kevin Heffernan']"
The Soloist,2009,['Joe Wright'],"['Susannah Grant', 'Steve Lopez']"
Solomon Kane,2009,['M.J. Bassett'],"['M.J. Bassett', 'Robert E. Howard']"
Sorority Row,2009,['Stewart Hendler'],"['Josh Stolberg', 'Pete Goldfinger']"
Soul Kitchen,2009,['Fatih Akin'],"['Fatih Akin', 'Adam Bousdoukos']"
Splice,2009,['Vincenzo Natali'],"['Vincenzo Natali', 'Antoinette Terry Bryant']"
Spring Breakdown,2009,['Ryan Shiraki'],"['Ryan Shiraki', 'Rachel Dratch']"
Star Trek,2009,['J.J. Abrams'],"['Roberto Orci', 'Alex Kurtzman']"
State of Play,2009,['Kevin Macdonald'],"['Matthew Michael Carnahan', 'Tony Gilroy']"
Still Waiting...,2009,['Jeff Balis'],"['Rob McKittrick', 'Rob McKittrick']"
Storm,2009,['Hans-Christian Schmid'],"['Bernd Lange', 'Hans-Christian Schmid']"
Suck,2009,['Rob Stefaniuk'],['Rob Stefaniuk']
Summer Wars,2009,['Mamoru Hosoda'],"['Mamoru Hosoda', 'Satoko Okudera']"
